payment_id,merchant_id,customer_id,amount,currency,payment_method,failure_reason,payment_status,attempt_number,previous_success_rate,time_since_failure_minutes,is_subscription,recovery_eligible,recovery_action,recovery_success,recovered_amount
pay_0613,merch_100,cust_1177,2999,INR,netbanking,timeout,FAILED,2,0.55,179,0,1,RETRY_PAYMENT,1,2999.0
pay_0614,merch_100,cust_1146,25000,INR,upi,bank_declined,FAILED,3,0.69,74,1,0,STOP,0,0.0
pay_0615,merch_104,cust_1081,2999,INR,netbanking,insufficient_funds,FAILED,2,0.58,134,1,1,SEND_PAYMENT_LINK,0,0.0
pay_0616,merch_101,cust_1156,1499,INR,netbanking,insufficient_funds,FAILED,1,0.2,120,0,1,SEND_PAYMENT_LINK,0,0.0
pay_0617,merch_101,cust_1157,9999,INR,wallet,temporary_network_error,FAILED,1,0.4,164,0,1,RETRY_PAYMENT,1,9999.0
pay_0618,merch_101,cust_1176,2999,INR,netbanking,temporary_network_error,FAILED,1,0.36,141,1,1,RETRY_PAYMENT,1,2999.0
pay_0619,merch_100,cust_1175,4999,INR,netbanking,bank_declined,FAILED,3,0.58,8,0,0,STOP,0,0.0
pay_0620,merch_101,cust_1084,4999,INR,wallet,bank_declined,FAILED,1,0.65,124,0,1,SEND_REMINDER,0,0.0
pay_0621,merch_104,cust_1085,15000,INR,wallet,limit_exceeded,FAILED,1,0.81,77,1,1,SEND_PAYMENT_LINK,0,0.0
pay_0622,merch_100,cust_1053,4999,INR,netbanking,temporary_network_error,FAILED,1,0.34,8,1,1,RETRY_PAYMENT,0,0.0
pay_0623,merch_105,cust_1136,999,INR,wallet,insufficient_funds,FAILED,2,0.2,79,1,1,SEND_PAYMENT_LINK,0,0.0
pay_0624,merch_102,cust_1105,499,INR,wallet,insufficient_funds,FAILED,1,0.48,78,0,1,SEND_PAYMENT_LINK,0,0.0
pay_0625,merch_101,cust_1028,4999,INR,upi,insufficient_funds,FAILED,1,0.48,7,1,1,SEND_PAYMENT_LINK,0,0.0
pay_0626,merch_101,cust_1048,4999,INR,wallet,limit_exceeded,FAILED,2,0.36,84,0,1,SEND_REMINDER,0,0.0
pay_0627,merch_100,cust_1132,999,INR,card,limit_exceeded,FAILED,1,0.49,134,0,1,SEND_REMINDER,1,999.0
pay_0628,merch_100,cust_1175,499,INR,netbanking,bank_declined,FAILED,1,0.19,169,1,1,SEND_REMINDER,1,499.0
pay_0629,merch_102,cust_1163,1499,INR,netbanking,insufficient_funds,FAILED,1,0.34,137,1,1,SEND_PAYMENT_LINK,0,0.0
pay_0630,merch_105,cust_1030,2999,INR,card,insufficient_funds,FAILED,1,0.2,160,0,1,SEND_PAYMENT_LINK,1,2999.0
pay_0631,merch_102,cust_1140,4999,INR,netbanking,insufficient_funds,FAILED,3,0.78,147,0,0,STOP,0,0.0
pay_0632,merch_101,cust_1018,2999,INR,netbanking,timeout,FAILED,2,0.14,8,1,1,RETRY_PAYMENT,0,0.0
pay_0633,merch_100,cust_1027,9999,INR,upi,temporary_network_error,FAILED,2,0.43,153,1,1,RETRY_PAYMENT,1,9999.0
pay_0634,merch_102,cust_1085,1499,INR,upi,bank_declined,FAILED,2,0.21,179,1,1,SEND_REMINDER,1,1499.0
pay_0635,merch_102,cust_1175,15000,INR,wallet,insufficient_funds,FAILED,1,0.22,158,1,1,SEND_PAYMENT_LINK,0,0.0
pay_0636,merch_103,cust_1046,4999,INR,netbanking,bank_declined,FAILED,2,0.13,122,0,1,SEND_REMINDER,1,4999.0
pay_0637,merch_103,cust_1043,2999,INR,netbanking,timeout,FAILED,2,0.21,27,1,1,RETRY_PAYMENT,0,0.0
pay_0638,merch_100,cust_1083,25000,INR,upi,authentication_failure,FAILED,2,0.49,152,1,1,SEND_PAYMENT_LINK,1,25000.0
pay_0639,merch_101,cust_1140,999,INR,wallet,bank_declined,FAILED,1,0.39,178,1,1,SEND_REMINDER,0,0.0
pay_0640,merch_103,cust_1145,4999,INR,card,insufficient_funds,FAILED,3,0.67,147,1,0,STOP,0,0.0
pay_0641,merch_100,cust_1151,15000,INR,netbanking,timeout,FAILED,1,0.8,46,1,1,RETRY_PAYMENT,0,0.0
pay_0642,merch_100,cust_1153,499,INR,wallet,authentication_failure,FAILED,2,0.65,16,0,1,SEND_REMINDER,1,499.0
pay_0643,merch_101,cust_1148,199,INR,card,limit_exceeded,FAILED,1,0.49,75,1,1,SEND_REMINDER,0,0.0
pay_0644,merch_103,cust_1050,1499,INR,netbanking,authentication_failure,FAILED,2,0.78,174,1,1,SEND_REMINDER,0,0.0
pay_0645,merch_103,cust_1183,4999,INR,upi,timeout,FAILED,1,0.62,131,1,1,RETRY_PAYMENT,0,0.0
pay_0646,merch_102,cust_1015,4999,INR,upi,temporary_network_error,FAILED,3,0.58,92,0,1,RETRY_PAYMENT,0,0.0
pay_0647,merch_100,cust_1060,9999,INR,wallet,limit_exceeded,FAILED,1,0.71,104,1,1,SEND_PAYMENT_LINK,1,9999.0
pay_0648,merch_101,cust_1169,999,INR,wallet,insufficient_funds,FAILED,1,0.57,93,1,1,SEND_PAYMENT_LINK,1,999.0
pay_0649,merch_105,cust_1032,999,INR,upi,temporary_network_error,FAILED,3,0.11,125,1,1,RETRY_PAYMENT,0,0.0
pay_0650,merch_101,cust_1021,999,INR,wallet,bank_declined,FAILED,3,0.61,109,0,0,STOP,0,0.0
pay_0651,merch_103,cust_1130,9999,INR,wallet,bank_declined,FAILED,1,0.29,109,0,1,SEND_PAYMENT_LINK,0,0.0
pay_0652,merch_105,cust_1060,25000,INR,netbanking,bank_declined,FAILED,2,0.59,9,0,1,SEND_PAYMENT_LINK,0,0.0
pay_0653,merch_105,cust_1094,499,INR,wallet,limit_exceeded,FAILED,1,0.22,135,1,1,SEND_REMINDER,0,0.0
pay_0654,merch_100,cust_1133,499,INR,card,bank_declined,FAILED,3,0.73,172,0,1,SEND_REMINDER,0,0.0
pay_0655,merch_104,cust_1148,2999,INR,upi,authentication_failure,FAILED,2,0.76,121,1,1,SEND_REMINDER,1,2999.0
pay_0656,merch_103,cust_1146,4999,INR,wallet,authentication_failure,FAILED,1,0.35,10,1,1,SEND_REMINDER,0,0.0
pay_0657,merch_104,cust_1066,199,INR,wallet,timeout,FAILED,1,0.59,169,1,1,RETRY_PAYMENT,0,0.0
pay_0658,merch_104,cust_1006,2999,INR,wallet,temporary_network_error,FAILED,1,0.53,72,1,1,RETRY_PAYMENT,1,2999.0
pay_0659,merch_102,cust_1070,2999,INR,upi,limit_exceeded,FAILED,1,0.61,152,0,1,SEND_REMINDER,0,0.0
pay_0660,merch_102,cust_1044,2999,INR,card,bank_declined,FAILED,1,0.78,9,1,1,SEND_REMINDER,0,0.0
pay_0661,merch_101,cust_1152,999,INR,wallet,bank_declined,FAILED,2,0.3,113,0,1,SEND_REMINDER,1,999.0
pay_0662,merch_105,cust_1088,199,INR,netbanking,temporary_network_error,FAILED,1,0.24,103,1,1,RETRY_PAYMENT,1,199.0
pay_0663,merch_105,cust_1192,25000,INR,card,bank_declined,FAILED,3,0.7,122,1,0,STOP,0,0.0
pay_0664,merch_101,cust_1135,9999,INR,upi,authentication_failure,FAILED,2,0.42,81,0,1,SEND_PAYMENT_LINK,1,9999.0
pay_0665,merch_104,cust_1163,4999,INR,wallet,timeout,FAILED,3,0.83,86,1,1,RETRY_PAYMENT,1,4999.0
pay_0666,merch_100,cust_1065,9999,INR,wallet,limit_exceeded,FAILED,3,0.31,173,0,0,STOP,0,0.0
pay_0667,merch_104,cust_1086,999,INR,netbanking,timeout,FAILED,1,0.67,18,0,1,RETRY_PAYMENT,1,999.0
pay_0668,merch_104,cust_1026,15000,INR,netbanking,insufficient_funds,FAILED,3,0.34,50,0,0,STOP,0,0.0
pay_0669,merch_100,cust_1158,499,INR,upi,timeout,FAILED,3,0.86,56,0,1,RETRY_PAYMENT,0,0.0
pay_0670,merch_100,cust_1022,999,INR,wallet,limit_exceeded,FAILED,3,0.58,48,0,0,STOP,0,0.0
pay_0671,merch_105,cust_1047,2999,INR,netbanking,bank_declined,FAILED,3,0.9,164,1,1,SEND_REMINDER,0,0.0
pay_0672,merch_102,cust_1196,9999,INR,netbanking,authentication_failure,FAILED,1,0.76,71,0,1,SEND_PAYMENT_LINK,1,9999.0
pay_0673,merch_102,cust_1015,2999,INR,netbanking,insufficient_funds,FAILED,2,0.16,52,1,1,SEND_PAYMENT_LINK,1,2999.0
pay_0674,merch_103,cust_1027,999,INR,wallet,insufficient_funds,FAILED,2,0.65,114,1,1,SEND_PAYMENT_LINK,1,999.0
pay_0675,merch_100,cust_1018,2999,INR,wallet,temporary_network_error,FAILED,2,0.23,164,0,1,RETRY_PAYMENT,0,0.0
pay_0676,merch_105,cust_1099,2999,INR,card,limit_exceeded,FAILED,1,0.87,148,0,1,SEND_REMINDER,0,0.0
pay_0677,merch_103,cust_1122,9999,INR,wallet,limit_exceeded,FAILED,1,0.56,1,1,1,SEND_PAYMENT_LINK,0,0.0
pay_0678,merch_103,cust_1031,25000,INR,netbanking,authentication_failure,FAILED,3,0.36,15,0,0,STOP,0,0.0
pay_0679,merch_102,cust_1136,4999,INR,upi,bank_declined,FAILED,1,0.65,46,0,1,SEND_REMINDER,0,0.0
pay_0680,merch_105,cust_1048,2999,INR,wallet,temporary_network_error,FAILED,3,0.69,125,0,1,RETRY_PAYMENT,0,0.0
pay_0681,merch_103,cust_1188,1499,INR,card,temporary_network_error,FAILED,1,0.12,152,0,1,RETRY_PAYMENT,1,1499.0
pay_0682,merch_100,cust_1138,2999,INR,wallet,timeout,FAILED,2,0.92,5,0,1,RETRY_PAYMENT,1,2999.0
pay_0683,merch_102,cust_1184,199,INR,wallet,temporary_network_error,FAILED,1,0.79,171,1,1,RETRY_PAYMENT,1,199.0
pay_0684,merch_104,cust_1038,1499,INR,upi,temporary_network_error,FAILED,3,0.22,168,0,1,RETRY_PAYMENT,1,1499.0
pay_0685,merch_104,cust_1011,1499,INR,card,temporary_network_error,FAILED,1,0.64,79,0,1,RETRY_PAYMENT,1,1499.0
pay_0686,merch_101,cust_1151,499,INR,upi,temporary_network_error,FAILED,2,0.61,158,0,1,RETRY_PAYMENT,1,499.0
pay_0687,merch_101,cust_1109,4999,INR,wallet,authentication_failure,FAILED,1,0.93,148,0,1,SEND_REMINDER,1,4999.0
pay_0688,merch_101,cust_1195,199,INR,card,authentication_failure,FAILED,1,0.2,37,1,1,SEND_REMINDER,1,199.0
pay_0689,merch_102,cust_1141,999,INR,wallet,insufficient_funds,FAILED,2,0.13,26,1,1,SEND_PAYMENT_LINK,0,0.0
pay_0690,merch_100,cust_1124,499,INR,upi,temporary_network_error,FAILED,1,0.89,167,1,1,RETRY_PAYMENT,1,499.0
pay_0691,merch_103,cust_1177,999,INR,card,insufficient_funds,FAILED,3,0.33,116,1,0,STOP,0,0.0
pay_0692,merch_101,cust_1044,199,INR,card,limit_exceeded,FAILED,2,0.62,23,1,1,SEND_REMINDER,0,0.0
pay_0693,merch_100,cust_1142,1499,INR,card,temporary_network_error,FAILED,2,0.93,159,1,1,RETRY_PAYMENT,1,1499.0
pay_0694,merch_104,cust_1129,1499,INR,wallet,limit_exceeded,FAILED,3,0.28,14,0,0,STOP,0,0.0
pay_0695,merch_100,cust_1038,15000,INR,wallet,insufficient_funds,FAILED,1,0.67,12,0,1,SEND_PAYMENT_LINK,0,0.0
pay_0696,merch_102,cust_1053,9999,INR,netbanking,authentication_failure,FAILED,2,0.78,117,0,1,SEND_PAYMENT_LINK,1,9999.0
pay_0697,merch_100,cust_1137,999,INR,card,temporary_network_error,FAILED,2,0.54,19,0,1,RETRY_PAYMENT,1,999.0
pay_0698,merch_104,cust_1148,4999,INR,wallet,insufficient_funds,FAILED,3,0.68,84,0,0,STOP,0,0.0
pay_0699,merch_100,cust_1083,1499,INR,upi,insufficient_funds,FAILED,3,0.45,52,1,0,STOP,0,0.0
pay_0700,merch_101,cust_1018,15000,INR,wallet,temporary_network_error,FAILED,2,0.22,157,1,1,RETRY_PAYMENT,1,15000.0
pay_0701,merch_102,cust_1034,15000,INR,card,limit_exceeded,FAILED,1,0.93,52,1,1,SEND_PAYMENT_LINK,1,15000.0
pay_0702,merch_105,cust_1145,199,INR,netbanking,insufficient_funds,FAILED,1,0.82,118,1,1,SEND_PAYMENT_LINK,1,199.0
pay_0703,merch_102,cust_1056,2999,INR,card,limit_exceeded,FAILED,2,0.87,148,0,1,SEND_REMINDER,1,2999.0
pay_0704,merch_104,cust_1125,1499,INR,wallet,bank_declined,FAILED,1,0.11,110,0,1,SEND_REMINDER,1,1499.0
pay_0705,merch_103,cust_1148,1499,INR,card,timeout,FAILED,1,0.46,12,0,1,RETRY_PAYMENT,0,0.0
pay_0706,merch_105,cust_1196,25000,INR,upi,bank_declined,FAILED,2,0.44,179,0,1,SEND_PAYMENT_LINK,1,25000.0
pay_0707,merch_101,cust_1021,25000,INR,upi,limit_exceeded,FAILED,3,0.45,56,0,0,STOP,0,0.0
pay_0708,merch_102,cust_1075,1499,INR,upi,temporary_network_error,FAILED,2,0.67,42,1,1,RETRY_PAYMENT,0,0.0
pay_0709,merch_105,cust_1149,199,INR,wallet,bank_declined,FAILED,1,0.84,104,0,1,SEND_REMINDER,0,0.0
pay_0710,merch_102,cust_1160,15000,INR,upi,limit_exceeded,FAILED,1,0.43,177,1,1,SEND_PAYMENT_LINK,0,0.0
pay_0711,merch_102,cust_1109,2999,INR,card,limit_exceeded,FAILED,1,0.63,86,0,1,SEND_REMINDER,0,0.0
pay_0712,merch_105,cust_1093,199,INR,upi,bank_declined,FAILED,1,0.5,11,1,1,SEND_REMINDER,1,199.0
pay_0713,merch_105,cust_1143,499,INR,card,insufficient_funds,FAILED,1,0.3,30,1,1,SEND_PAYMENT_LINK,0,0.0
pay_0714,merch_104,cust_1179,1499,INR,card,authentication_failure,FAILED,1,0.86,129,1,1,SEND_REMINDER,1,1499.0
pay_0715,merch_100,cust_1095,4999,INR,wallet,bank_declined,FAILED,2,0.55,32,1,1,SEND_REMINDER,0,0.0
pay_0716,merch_105,cust_1136,2999,INR,wallet,timeout,FAILED,1,0.78,178,0,1,RETRY_PAYMENT,1,2999.0
pay_0717,merch_103,cust_1022,499,INR,wallet,insufficient_funds,FAILED,1,0.91,20,0,1,SEND_PAYMENT_LINK,1,499.0
pay_0718,merch_100,cust_1178,999,INR,wallet,insufficient_funds,FAILED,1,0.54,161,0,1,SEND_PAYMENT_LINK,1,999.0
pay_0719,merch_105,cust_1138,999,INR,wallet,authentication_failure,FAILED,2,0.48,166,0,1,SEND_REMINDER,1,999.0
pay_0720,merch_100,cust_1005,1499,INR,netbanking,bank_declined,FAILED,2,0.39,166,1,1,SEND_REMINDER,1,1499.0
pay_0721,merch_105,cust_1178,25000,INR,wallet,bank_declined,FAILED,1,0.58,79,0,1,SEND_PAYMENT_LINK,0,0.0
pay_0722,merch_101,cust_1123,4999,INR,netbanking,temporary_network_error,FAILED,1,0.4,117,0,1,RETRY_PAYMENT,1,4999.0
pay_0723,merch_101,cust_1182,25000,INR,netbanking,insufficient_funds,FAILED,1,0.81,178,0,1,SEND_PAYMENT_LINK,1,25000.0
pay_0724,merch_100,cust_1010,4999,INR,card,bank_declined,FAILED,1,0.41,53,0,1,SEND_REMINDER,0,0.0
pay_0725,merch_102,cust_1037,4999,INR,wallet,timeout,FAILED,1,0.55,32,0,1,RETRY_PAYMENT,1,4999.0
pay_0726,merch_103,cust_1196,999,INR,wallet,authentication_failure,FAILED,1,0.1,140,1,1,SEND_REMINDER,0,0.0
pay_0727,merch_102,cust_1121,2999,INR,card,timeout,FAILED,3,0.87,114,1,1,RETRY_PAYMENT,0,0.0
pay_0728,merch_105,cust_1122,199,INR,card,limit_exceeded,FAILED,2,0.2,7,1,1,SEND_REMINDER,0,0.0
pay_0729,merch_101,cust_1114,4999,INR,upi,authentication_failure,FAILED,1,0.62,50,0,1,SEND_REMINDER,0,0.0
pay_0730,merch_102,cust_1050,199,INR,upi,timeout,FAILED,2,0.68,23,1,1,RETRY_PAYMENT,1,199.0
pay_0731,merch_102,cust_1154,25000,INR,upi,limit_exceeded,FAILED,1,0.44,110,1,1,SEND_PAYMENT_LINK,0,0.0
pay_0732,merch_100,cust_1072,4999,INR,netbanking,authentication_failure,FAILED,2,0.84,23,0,1,SEND_REMINDER,0,0.0
pay_0733,merch_103,cust_1189,9999,INR,wallet,authentication_failure,FAILED,1,0.78,109,1,1,SEND_PAYMENT_LINK,1,9999.0
pay_0734,merch_104,cust_1153,499,INR,card,insufficient_funds,FAILED,1,0.5,135,1,1,SEND_PAYMENT_LINK,1,499.0
pay_0735,merch_104,cust_1193,9999,INR,upi,temporary_network_error,FAILED,2,0.64,70,1,1,RETRY_PAYMENT,1,9999.0
pay_0736,merch_103,cust_1181,999,INR,card,insufficient_funds,FAILED,2,0.35,126,0,1,SEND_PAYMENT_LINK,0,0.0
pay_0737,merch_102,cust_1149,2999,INR,wallet,timeout,FAILED,3,0.49,7,0,1,RETRY_PAYMENT,1,2999.0
pay_0738,merch_102,cust_1163,15000,INR,upi,limit_exceeded,FAILED,3,0.86,107,0,0,STOP,0,0.0
pay_0739,merch_103,cust_1176,1499,INR,upi,temporary_network_error,FAILED,1,0.52,18,1,1,RETRY_PAYMENT,1,1499.0
pay_0740,merch_104,cust_1111,2999,INR,wallet,limit_exceeded,FAILED,1,0.42,148,0,1,SEND_REMINDER,0,0.0
pay_0741,merch_101,cust_1148,199,INR,card,authentication_failure,FAILED,2,0.85,35,1,1,SEND_REMINDER,1,199.0
pay_0742,merch_102,cust_1092,9999,INR,netbanking,temporary_network_error,FAILED,1,0.35,164,0,1,RETRY_PAYMENT,1,9999.0
pay_0743,merch_105,cust_1046,499,INR,card,timeout,FAILED,1,0.84,176,1,1,RETRY_PAYMENT,1,499.0
pay_0744,merch_105,cust_1176,4999,INR,upi,timeout,FAILED,2,0.4,37,0,1,RETRY_PAYMENT,1,4999.0
pay_0745,merch_102,cust_1095,15000,INR,wallet,authentication_failure,FAILED,1,0.19,40,0,1,SEND_PAYMENT_LINK,0,0.0
pay_0746,merch_104,cust_1157,25000,INR,upi,bank_declined,FAILED,2,0.88,30,0,1,SEND_PAYMENT_LINK,0,0.0
pay_0747,merch_103,cust_1089,2999,INR,netbanking,insufficient_funds,FAILED,2,0.86,153,1,1,SEND_PAYMENT_LINK,1,2999.0
pay_0748,merch_102,cust_1007,499,INR,card,insufficient_funds,FAILED,3,0.22,59,1,0,STOP,0,0.0
pay_0749,merch_101,cust_1053,999,INR,upi,bank_declined,FAILED,3,0.75,29,0,1,SEND_REMINDER,1,999.0
pay_0750,merch_103,cust_1193,9999,INR,upi,insufficient_funds,FAILED,1,0.13,169,0,1,SEND_PAYMENT_LINK,0,0.0
pay_0751,merch_102,cust_1011,499,INR,netbanking,limit_exceeded,FAILED,1,0.74,32,0,1,SEND_REMINDER,0,0.0
pay_0752,merch_101,cust_1047,4999,INR,upi,temporary_network_error,FAILED,1,0.82,72,1,1,RETRY_PAYMENT,1,4999.0
pay_0753,merch_104,cust_1199,1499,INR,upi,temporary_network_error,FAILED,2,0.75,136,0,1,RETRY_PAYMENT,1,1499.0
pay_0754,merch_102,cust_1043,25000,INR,upi,limit_exceeded,FAILED,1,0.89,130,1,1,SEND_PAYMENT_LINK,1,25000.0
pay_0755,merch_104,cust_1047,15000,INR,upi,insufficient_funds,FAILED,1,0.93,109,0,1,SEND_PAYMENT_LINK,0,0.0
pay_0756,merch_103,cust_1028,4999,INR,upi,bank_declined,FAILED,1,0.54,127,1,1,SEND_REMINDER,0,0.0
pay_0757,merch_104,cust_1184,199,INR,upi,authentication_failure,FAILED,2,0.2,73,1,1,SEND_REMINDER,0,0.0
pay_0758,merch_102,cust_1175,15000,INR,card,timeout,FAILED,2,0.35,110,0,1,RETRY_PAYMENT,0,0.0
pay_0759,merch_103,cust_1173,4999,INR,card,temporary_network_error,FAILED,3,0.52,27,1,1,RETRY_PAYMENT,1,4999.0
pay_0760,merch_105,cust_1173,499,INR,upi,insufficient_funds,FAILED,2,0.44,152,0,1,SEND_PAYMENT_LINK,0,0.0
pay_0761,merch_101,cust_1016,4999,INR,card,authentication_failure,FAILED,1,0.61,104,0,1,SEND_REMINDER,1,4999.0
pay_0762,merch_103,cust_1185,15000,INR,netbanking,limit_exceeded,FAILED,2,0.6,165,1,1,SEND_PAYMENT_LINK,0,0.0
pay_0763,merch_105,cust_1154,9999,INR,wallet,timeout,FAILED,1,0.23,117,0,1,RETRY_PAYMENT,1,9999.0
pay_0764,merch_103,cust_1127,1499,INR,card,temporary_network_error,FAILED,1,0.73,18,1,1,RETRY_PAYMENT,1,1499.0
pay_0765,merch_101,cust_1097,4999,INR,card,authentication_failure,FAILED,2,0.63,20,1,1,SEND_REMINDER,0,0.0
pay_0766,merch_101,cust_1075,15000,INR,wallet,timeout,FAILED,1,0.56,139,0,1,RETRY_PAYMENT,0,0.0
pay_0767,merch_100,cust_1110,499,INR,wallet,bank_declined,FAILED,1,0.82,114,1,1,SEND_REMINDER,1,499.0
pay_0768,merch_101,cust_1142,2999,INR,card,bank_declined,FAILED,2,0.21,100,1,1,SEND_REMINDER,0,0.0
pay_0769,merch_104,cust_1172,15000,INR,wallet,bank_declined,FAILED,2,0.83,130,0,1,SEND_PAYMENT_LINK,1,15000.0
pay_0770,merch_103,cust_1151,9999,INR,netbanking,authentication_failure,FAILED,1,0.15,152,0,1,SEND_PAYMENT_LINK,1,9999.0
pay_0771,merch_102,cust_1089,199,INR,netbanking,bank_declined,FAILED,1,0.46,92,1,1,SEND_REMINDER,1,199.0
pay_0772,merch_105,cust_1062,1499,INR,card,limit_exceeded,FAILED,1,0.6,177,0,1,SEND_REMINDER,0,0.0
pay_0773,merch_100,cust_1086,999,INR,upi,timeout,FAILED,1,0.13,169,1,1,RETRY_PAYMENT,1,999.0
pay_0774,merch_103,cust_1068,199,INR,wallet,timeout,FAILED,1,0.94,97,1,1,RETRY_PAYMENT,1,199.0
pay_0775,merch_100,cust_1125,499,INR,card,authentication_failure,FAILED,2,0.53,171,1,1,SEND_REMINDER,1,499.0
pay_0776,merch_102,cust_1093,9999,INR,card,bank_declined,FAILED,3,0.82,20,0,1,SEND_PAYMENT_LINK,1,9999.0
pay_0777,merch_100,cust_1076,9999,INR,card,timeout,FAILED,3,0.91,149,0,1,RETRY_PAYMENT,1,9999.0
pay_0778,merch_102,cust_1017,25000,INR,wallet,bank_declined,FAILED,1,0.4,20,1,1,SEND_PAYMENT_LINK,0,0.0
pay_0779,merch_102,cust_1110,25000,INR,netbanking,insufficient_funds,FAILED,2,0.44,160,1,1,SEND_PAYMENT_LINK,0,0.0
pay_0780,merch_104,cust_1046,199,INR,card,timeout,FAILED,2,0.28,120,1,1,RETRY_PAYMENT,0,0.0
pay_0781,merch_104,cust_1157,9999,INR,upi,timeout,FAILED,1,0.41,38,0,1,RETRY_PAYMENT,1,9999.0
pay_0782,merch_105,cust_1195,2999,INR,wallet,bank_declined,FAILED,1,0.83,17,0,1,SEND_REMINDER,0,0.0
pay_0783,merch_102,cust_1073,999,INR,netbanking,limit_exceeded,FAILED,2,0.3,62,0,1,SEND_REMINDER,1,999.0
pay_0784,merch_100,cust_1062,2999,INR,wallet,bank_declined,FAILED,2,0.94,109,0,1,SEND_REMINDER,1,2999.0
pay_0785,merch_102,cust_1034,199,INR,netbanking,authentication_failure,FAILED,3,0.57,165,0,0,STOP,0,0.0
pay_0786,merch_105,cust_1124,199,INR,upi,temporary_network_error,FAILED,1,0.61,17,1,1,RETRY_PAYMENT,0,0.0
pay_0787,merch_105,cust_1168,499,INR,wallet,limit_exceeded,FAILED,1,0.3,147,0,1,SEND_REMINDER,0,0.0
pay_0788,merch_104,cust_1198,25000,INR,netbanking,bank_declined,FAILED,1,0.3,32,1,1,SEND_PAYMENT_LINK,1,25000.0
pay_0789,merch_104,cust_1188,9999,INR,card,bank_declined,FAILED,1,0.22,45,0,1,SEND_PAYMENT_LINK,0,0.0
pay_0790,merch_103,cust_1104,2999,INR,upi,bank_declined,FAILED,2,0.42,29,1,1,SEND_REMINDER,0,0.0
pay_0791,merch_103,cust_1174,1499,INR,netbanking,insufficient_funds,FAILED,1,0.5,95,1,1,SEND_PAYMENT_LINK,1,1499.0
pay_0792,merch_104,cust_1008,199,INR,card,authentication_failure,FAILED,2,0.43,164,1,1,SEND_REMINDER,0,0.0
pay_0793,merch_105,cust_1031,25000,INR,card,bank_declined,FAILED,2,0.11,101,1,1,SEND_PAYMENT_LINK,1,25000.0
pay_0794,merch_101,cust_1076,1499,INR,card,bank_declined,FAILED,3,0.37,165,1,0,STOP,0,0.0
pay_0795,merch_100,cust_1070,499,INR,wallet,bank_declined,FAILED,3,0.45,86,1,0,STOP,0,0.0
pay_0796,merch_100,cust_1041,2999,INR,upi,authentication_failure,FAILED,2,0.61,141,1,1,SEND_REMINDER,1,2999.0
pay_0797,merch_100,cust_1195,199,INR,card,limit_exceeded,FAILED,2,0.77,35,0,1,SEND_REMINDER,1,199.0
pay_0798,merch_105,cust_1078,4999,INR,upi,temporary_network_error,FAILED,1,0.31,167,0,1,RETRY_PAYMENT,0,0.0
pay_0799,merch_105,cust_1105,4999,INR,wallet,bank_declined,FAILED,3,0.21,45,1,0,STOP,0,0.0
pay_0800,merch_102,cust_1050,499,INR,wallet,authentication_failure,FAILED,1,0.43,97,0,1,SEND_REMINDER,1,499.0
pay_0801,merch_100,cust_1142,1499,INR,upi,bank_declined,FAILED,1,0.32,44,0,1,SEND_REMINDER,1,1499.0
pay_0802,merch_103,cust_1153,2999,INR,card,temporary_network_error,FAILED,1,0.24,146,0,1,RETRY_PAYMENT,1,2999.0
pay_0803,merch_104,cust_1111,15000,INR,wallet,temporary_network_error,FAILED,1,0.71,49,1,1,RETRY_PAYMENT,1,15000.0
pay_0804,merch_103,cust_1097,999,INR,wallet,insufficient_funds,FAILED,2,0.28,73,0,1,SEND_PAYMENT_LINK,0,0.0
pay_0805,merch_103,cust_1037,199,INR,netbanking,authentication_failure,FAILED,1,0.63,64,1,1,SEND_REMINDER,0,0.0
pay_0806,merch_105,cust_1117,499,INR,upi,bank_declined,FAILED,1,0.84,178,1,1,SEND_REMINDER,0,0.0
pay_0807,merch_105,cust_1098,9999,INR,netbanking,temporary_network_error,FAILED,1,0.57,14,1,1,RETRY_PAYMENT,0,0.0
pay_0808,merch_103,cust_1090,199,INR,upi,authentication_failure,FAILED,2,0.63,78,1,1,SEND_REMINDER,0,0.0
pay_0809,merch_101,cust_1143,199,INR,card,authentication_failure,FAILED,1,0.53,87,1,1,SEND_REMINDER,1,199.0
pay_0810,merch_102,cust_1181,25000,INR,wallet,insufficient_funds,FAILED,1,0.2,12,0,1,SEND_PAYMENT_LINK,0,0.0
pay_0811,merch_102,cust_1191,4999,INR,wallet,authentication_failure,FAILED,1,0.62,68,1,1,SEND_REMINDER,1,4999.0
pay_0812,merch_101,cust_1080,15000,INR,card,timeout,FAILED,3,0.64,113,0,1,RETRY_PAYMENT,1,15000.0
pay_0813,merch_100,cust_1058,999,INR,upi,bank_declined,FAILED,1,0.24,120,1,1,SEND_REMINDER,1,999.0
pay_0814,merch_103,cust_1010,15000,INR,netbanking,limit_exceeded,FAILED,2,0.51,127,0,1,SEND_PAYMENT_LINK,0,0.0
pay_0815,merch_101,cust_1031,4999,INR,upi,insufficient_funds,FAILED,1,0.25,44,1,1,SEND_PAYMENT_LINK,0,0.0
pay_0816,merch_105,cust_1149,1499,INR,upi,timeout,FAILED,2,0.25,20,0,1,RETRY_PAYMENT,1,1499.0
pay_0817,merch_105,cust_1024,4999,INR,upi,authentication_failure,FAILED,3,0.93,32,1,1,SEND_REMINDER,0,0.0
